surface.id,sentiment_overall
1030152662024826,pos
1030175115856521,neu
1030179291775758,pos
1030189384875681,pos
1030196181270012,pos
1030196995380910,pos
1030208858469797,pos
1030213228614328,pos
1030228202224405,pos
1030228955341615,neu
1030232678408141,pos
1030232798838951,neu
1030236195642763,pos
1030239678057532,neu
1030262842007035,neu
1030267571633903,neu
1030269321792009,pos
1030271792514002,neu
1030278865678232,pos
1030285615127102,neu
1030292788501560,pos
1030295752401497,neu
1030298235978391,neu
1030314152273778,pos
1030323102171685,pos
1030324742050032,pos
1030335455078033,pos
1030368998663184,neu
1030375248509822,neu
1030388238527770,neu
1030394665560593,neu
1030395312297432,neg
1030408528517140,neu
1030413011818701,pos
1030424205237768,neu
1030426265840501,pos
1030432211884442,neu
1030438075767804,pos
1030440565406730,pos
1030442965176414,pos
1030447395090754,pos
1030475888441608,neu
1030477295650212,neu
1030478801771199,pos
1030479791548469,neu
1030490641574186,pos
1030491165757280,neu
1030497355080162,pos
1030503021372257,neu
1030512965160581,pos
1030542471915702,neu
1030549715297991,pos
1030553004687684,pos
1030560974826522,neu
1030569028536328,neu
1030582415124701,pos
1030589765292751,pos
1030599908793754,pos
1030600661830584,pos
1030610732484282,pos
1030615561922583,pos
1030617708502470,neu
1030618435700319,pos
1030628809077393,pos
1030630425299440,neu
1030648381299684,pos
1030652355441804,pos
1030656102321647,pos
1030666068197031,neu
1030682208117369,neu
1030685141903153,pos
1030690168521642,pos
1030690538416577,neu
1030701471309562,pos
1030710245943792,neu
1030711192558561,pos
1030711598922993,pos
1030719415628343,neu
1030730767974927,pos
1030741405801931,neu
1030759838038160,pos
1030778081515472,pos
1030783205119269,neu
1030793898942954,neu
1030801048454069,neu
1030820684692724,neu
1030824662312845,neu
1030832635912909,pos
1030841434912769,neu
1030851868651999,pos
1030858295489356,pos
1030866681461728,pos
1030870218380380,pos
1030882115264446,pos
1030890691785692,pos
1030896511430812,neu
1030899445373532,pos
1030906262020533,neu
1030907648495152,pos
1030909031355051,neu
1030911175354620,pos
1030920411783656,pos
1030929648870831,pos
1030939051981357,neu
1030953865507538,pos
1031014658572678,pos
1031019175053845,neu
1031027278368703,pos
1031031778199186,neu
1031055597985393,pos
1031057842567908,pos
1031067085517022,neg
1031067825747864,pos
1031075568455224,neu
1031079815313448,neu
1031087461744659,pos
1031103839105779,pos
1031108328543669,pos
1031119275109443,pos
1031143367964375,pos
1031175008712814,pos
1031194098571791,pos
1031197499011800,neu
1031204098088602,pos
1031214315123510,pos
1031220315551730,pos
1031223062023992,neu
1031226025344272,neu
1031239701958529,pos
1031254851301878,neu
1031257495194495,pos
1031281625772534,pos
1031284178672296,pos
1031286637838449,neu
1031299318723808,neu
1031316472069897,pos
1031335618517127,pos
1031340464595920,pos
1031372541439796,neu
1031377555225916,neu
1031390751888886,pos
1031404541883721,neu
1031409758432420,pos
1031421545217017,neu
1031422897822134,pos
1031427768317987,pos
1031429569187976,pos
1031441285346814,pos
1031467222153547,neu
1031504389094335,pos
1031537894749911,neu
1031555628441953,neu
1031571451265304,pos
1031579158632367,pos
1031580865719877,neu
1031596058441795,pos
1031599495268574,pos
1031604387908594,pos
1031626071766127,pos
1031655128150546,pos
1031697655184792,neg
1031709422180546,neu
1031716051235330,pos
1031727505707564,pos
1031734175836463,pos
1031747265015127,neu
1031751385779623,pos
1031755488955461,pos
1031759592289859,pos
1031760161706157,pos
1031790245232105,pos
1031806471627364,pos
1031808581876642,neu
1031812898671987,pos
1031816218153900,neg
1031818485388322,pos
1031826498604436,pos
1031841235458522,pos
1031841735318932,neu
1031844775050054,pos
1031849258414650,pos
1031879612360307,pos
1031879925512611,neu
1031882721785263,pos
1031890987915618,pos
1031910734745096,neu
1031936381206883,neu
1031942472010660,neu
1031946514804761,neu
1031953865149550,neu
1031965488289971,neu
1031976242346917,neu
1031983988767224,pos
1032001942343887,neu
1032005558540803,neu
1032007038478379,pos
1032014604976495,pos
1032025298772301,pos
1032043081949616,pos
1032054525212662,pos
1032067012332138,pos
1032078488434091,neu
1032101485253848,neu
1032104412418276,neu
1032105122195563,neu
1032115748703003,pos
1032116001772244,neu
1032116911844574,pos
1032118432309562,pos
1032119601918811,pos
1032125618435787,pos
1032140768419951,neg
1032141918416211,pos
1032147945160273,pos
1032182975575764,pos
1032191851701954,pos
1032200965348007,pos
1032203721214293,pos
1032211941210345,neu
1032220134663701,pos
1032224198881177,pos
1032226944996765,pos
1032241094886327,neu
1032245655048778,neu
1032257688623332,pos
1032265257878821,pos
1032281244779955,pos
1032282572166170,neu
1032321218225476,pos
1032330448726684,pos
1032335208977609,neu
1032340877851710,pos
1032358805034998,pos
1032365045076053,pos
1032368418972417,neu
1032399242192799,pos
1032404501335821,pos
1032413664997169,pos
1032456828461097,pos
1032457268713730,pos
1032458325320821,pos
1032484072043348,pos
1032506831921754,neu
1032507291743436,neu
1032531098716695,neu
1032535472292689,pos
1032540039084720,neu
1032545708440973,pos
1032553091150742,pos
1032556285621273,neu
1032563841517165,pos
1032569064924843,pos
1032574932123676,neu
1032577875323811,neu
1032580698248303,neu
1032600188302508,pos
1032603895084801,pos
1032606529053178,pos
1032606902036052,pos
1032629085389004,pos
1032638231417697,neg
1032664505206940,pos
1032687155145007,neu
1032698558965640,neu
1032706405099977,neu
1032710605393920,pos
1032711621903731,pos
1032718255660604,neu
1032731801579054,neu
1032735931842341,neu
1032736624698784,neu
1032753078056226,pos
1032782798636461,pos
1032796368181662,pos
1032816648007953,neu
1032817618222306,pos
1032823825132594,pos
1032835237946115,pos
1032842195191711,neu
1032853302011456,neu
1032857835270781,neu
1032864611898687,pos
1032870992007325,neu
1032882505334820,neu
1032891308270053,neu
1032898674866510,pos
1032931522337541,neu
1032935018007290,neu
1032961148768311,pos
1032973102016381,neu
1032975845099703,pos
1032980005061628,pos
1032980575578727,pos
1032991791086439,pos
1032995022056786,neu
1033015468763829,pos
1033027932245064,pos
1033031672355512,neu
1033033355214924,pos
1033060294695197,pos
1033063031993859,pos
1033072624479548,neg
1033079618843641,pos
1033089978300112,pos
1033091398172900,neu
1033095238217217,pos
1033095575002603,neu
1033104194617081,pos
1033173871808603,pos
1033184104642125,neu
1033195668176559,neu
1033206348174847,neu
1033212635664965,neu
1033231515169102,neu
1033238972223786,pos
1033247862033154,neu
1033259147770443,pos
1033271288181515,pos
1033274814829192,neu
1033276328137157,neu
1033288017932649,pos
1033295398461927,neu
1033336328396498,pos
1033340088787638,pos
1033341201078717,neu
1033355408397515,pos
1033359101466311,neu
1033384558119618,pos
1033387024752979,pos
1033409571749660,pos
1033411428720445,neu
1033433661059739,pos
1033447808131568,neu
1033448581448666,neu
1033450978174772,pos
1033455181302572,neu
1033459198125070,pos
1033466181412407,pos
1033492341832374,pos
1033492374887800,pos
1033496521830134,neg
1033500522191351,pos
1033504058239748,pos
1033518788744867,pos
1033519385396180,pos
1033521817756837,neg
1033525601452903,neu
1033527481848638,pos
1033528048327282,pos
1033529724391542,neu
1033530861020972,pos
1033534185005377,neu
1033593651072350,neu
1033618817895044,neu
1033641488415055,pos
1033650168591343,pos
1033650475046837,pos
1033669065180319,pos
1033681725515397,pos
1033683964338346,neu
1033689811627890,neu
1033700615364034,pos
1033701651622625,pos
1033702762021010,pos
1033714855150128,neu
1033722788192206,pos
1033746401251315,neg
1033751278904629,pos
1033756245252121,pos
1033799065348004,pos
1033799294373592,pos
1033801901713930,pos
1033822192105240,pos
1033836867751007,pos
1033838351417774,pos
1033842648829632,pos
1033851164600577,neu
1033872555604857,pos
1033873548262888,pos
1033879625238440,pos
1033888151415725,neu
1033933711565134,pos
1033946502137990,pos
1033969611619056,neu
1033971268127394,neu
1033973258547582,pos
1033974147666451,neu
1033975218818920,pos
1033978828808430,neu
1033997265141693,pos
1034018791531482,neu
1034020445473470,neu
1034032731158115,neu
1034038837689459,pos
1034053611578886,pos
1034088594355235,pos
1034111624750877,neu
1034113192162820,pos
1034117898241902,pos
1034127675191771,pos
1034132495005045,pos
1034150644830464,neu
1034157315127455,pos
1034159135551956,neu
1034163764363048,neu
1034175118091317,pos
1034175488315108,neu
1034180617644607,neu
1034191001593263,neu
1034214618621162,pos
1034233118385920,pos
1034250538304952,pos
1034260615188490,neu
1034263708870742,neu
1034290985232666,pos
1034294268641949,pos
1034302141947919,pos
1034307628785403,pos
1034311361542365,neu
1034316461943634,pos
1034319524396602,pos
1034320965286110,neu
1034325051857297,pos
1034331358865545,neu
1034345605098172,pos
1034348441367534,neu
1034362495324131,pos
1034383178111027,pos
1034390298235201,pos
1034394771939828,neu
1034409882022527,pos
1034422445564752,neu
1034425178213559,neu
1034436241850883,pos
1034481707651012,pos
1034484368188390,neu
1034487871684088,pos
1034490225424983,pos
1034490701900082,pos
1034503795000288,pos
1034504951832758,neu
1034514601127311,pos
1034519298552510,pos
1034523621631363,neu
1034528631181602,neg
1034534901929704,pos
1034539481172067,pos
1034572325038464,pos
1034584268847110,pos
1034586014439049,pos
1034602571152334,pos
1034612374723568,pos
1034618128326942,pos
1034621588087796,neu
1034637198095374,neu
1034644732144441,pos
1034646781738478,pos
1034662308217466,pos
1034667125040859,pos
1034672165063809,pos
1034675695415463,pos
1034677541666629,pos
1034686165165296,pos
1034688464877155,neu
1034691231620176,neu
1034692184894411,pos
1034700681330549,neu
1034719108742547,pos
1034747825239273,neu
1034750171753090,pos
1034779675197163,neu
1034785871165298,pos
1034788681643972,pos
1034790958374015,pos
1034800041998326,pos
1034802168221660,neu
1034803447600876,pos
1034813301398744,neu
1034815184305280,pos
1034839385051814,pos
1034844188028716,neu
1034847084785515,pos
1034874364420725,pos
1034882481297566,pos
1034890395125314,pos
1034903104866112,pos
1034909808215783,neu
1034912035246882,pos
1034917801596331,neg
1034924641522139,neu
1034926101358267,pos
1034930777573097,neu
1034935061855548,pos
1034936352064070,pos
1034948698298437,neu
1034952974957969,neu
1034968695332078,pos
1034968924867102,pos
1034978094918182,pos
1035020205444405,neu
1035031644652837,neu
1035040211547290,pos
1035041584226037,pos
1035057394653846,pos
1035067957535116,pos
1035075688531672,pos
1035096592002004,pos
1035104535194605,neu
1035106058032158,neu
1035111058202314,pos
1035116501636560,neu
1035123284258713,pos
1035127931509783,pos
1035135488193982,neu
1035136932118637,pos
1035139764760160,neu
1035148708295498,neu
1035163317764302,pos
1035184078042779,pos
1035187575362269,pos
1035199095447492,pos
1035211908318361,pos
1035219125009782,pos
1035224778062363,pos
1035228994901659,pos
1035229874719926,pos
1035234041719593,pos
1035237257458710,pos
1035261298263941,pos
1035263204223592,neu
1035279220864530,neu
1035288791505845,neu
1035291184771263,neu
1035295298114689,neu
1035303504436297,neu
1035317384773034,neu
1035331448485470,pos
1035334560873503,pos
1035338194687721,pos
1035338468786635,pos
1035353081631697,neu
1035355228318533,pos
1035356821266996,neu
1035357562095911,pos
1035359928123239,pos
1035362608789096,neu
1035386424859499,pos
1035387830883593,neu
1035407870850285,pos
1035410298655369,pos
1035420051457064,pos
1035459021725274,neu
1035461941627030,neu
1035477327431928,pos
1035482208659629,neu
1035488998438612,neu
1035489718175011,pos
1035511611016972,pos
1035519164172925,neu
1035519371316716,pos
1035528144846306,pos
1035537617774150,pos
1035551891252467,pos
1035604548079183,pos
1035612004866327,neu
1035619125308976,pos
1035648791722086,neu
1035653141790644,neu
1035658844638487,pos
1035660710909836,pos
1035671754791287,pos
1035674314737221,pos
1035674435074317,pos
1035687768241948,neu
1035699554415483,neu
1035715217445633,neu
1035721184563012,neu
1035726308708984,pos
1035747647742289,pos
1035752815308258,pos
1035768527970725,pos
1035790441474469,pos
1035795635026260,pos
1035812065279585,pos
1035820977963378,pos
1035823234609662,pos
1035827544188871,neg
1035857961588133,pos
1035859201043542,neu
1035860231757219,pos
1035874235398961,pos
1035878864537149,pos
1035886511864674,pos
1035890431432106,pos
1035890451552526,neu
1035892378265510,pos
1035929497951873,neu
1035943994995934,neu
1035951878143877,neu
1035962727463420,pos
1035974741316471,pos
1035989098607918,pos
1035989341745491,pos
1035994171964730,neu
1036008307703995,pos
1036023214509044,neg
1036031494293208,pos
1036035514591471,neu
1036039347606908,pos
1036058511202290,neu
1036068788194848,pos
1036075954764110,pos
1036080991553964,pos
1036098607848572,neu
1036099358063761,pos
1036106768138191,neu
1036115928178893,neu
1036118448238403,pos
1036129261935245,neu
1036133311436244,neu
1036141738048233,pos
1036160171445011,pos
1036180264136961,pos
1036180961769565,pos
1036195071308622,pos
1036207891135857,pos
1036208604770549,neu
1036211547441618,pos
1036211841923628,pos
1036245754122002,neu
1036263011660925,neu
1036276764770818,pos
1036295041397703,neu
1036297158232258,pos
1036311920993852,neu
1036334441630910,pos
1036343631400139,neu
1036357758656703,pos
1036363931168936,neu
1036366890784878,pos
1036377681590472,pos
1036379395310954,neu
1036392168320808,pos
1036393441378885,neu
1036403437833318,pos
1036427795115422,pos
1036434865130386,neu
1036436811546021,pos
